Sample	Population code	Population	Superpopulation code	Superpopulation	Source	Latitude	Longitude	Region	Sample Alias	Country	Town	Single_Ancestry	k7_EUR	k7_AHG	k7_WAS	k7_NAT	k7_EAS	k7_SAS	k7_AFR	k8_EUR	k8_AFR	k8_NAT	k8_EAS	k8_SAS	k8_AHG	k8_OCE	k8_WAS	k6_AHG	k6_EAS	k6_NAT	k6_AFR	k6_EUR	k6_SAS	Panel
NA19395	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.19468	0.039832	1e-05	1e-05	0.00067	0.764788	1e-05	0.763076	1e-05	1e-05	1e-05	0.193914	0.007225	0.035745	0.19792200000000001	1e-05	1e-05	0.766315	0.030468000000000002	0.005274	
NA19397	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.170465	0.019991	1e-05	1e-05	1e-05	0.809504	1e-05	0.808601	1e-05	1e-05	1e-05	0.170467	0.0036969999999999998	0.017195	0.17278	1e-05	1e-05	0.810828	0.015571000000000002	0.000801	
NA19399	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.183161	0.010415	1e-05	1e-05	1e-05	0.806384	1e-05	0.806438	1e-05	1e-05	1e-05	0.183096	1e-05	0.010417000000000001	0.185598	1e-05	1e-05	0.807683	0.005986	0.000713	
NA19401	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.171464	0.041635000000000005	1e-05	1e-05	1e-05	0.7868609999999999	1e-05	0.785755	1e-05	1e-05	1e-05	0.170951	0.004272	0.038982	0.17454	1e-05	1e-05	0.789076	0.035611000000000004	0.000752	
NA19403	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.15071500000000002	0.05677000000000001	1e-05	1e-05	1e-05	0.792475	1e-05	0.792296	1e-05	1e-05	1e-05	0.150896	1e-05	0.056758	0.1554	1e-05	1e-05	0.7944180000000001	0.042565	0.007597	
NA19404	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.16478099999999998	0.025535	1e-05	1e-05	1e-05	0.809645	1e-05	0.809488	1e-05	1e-05	1e-05	0.16498	1e-05	0.025481999999999998	0.167966	1e-05	1e-05	0.81293	0.019074	1e-05	
NA19428	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.171374	0.033629	1e-05	1e-05	1e-05	0.794957	1e-05	0.7946270000000001	1e-05	1e-05	1e-05	0.171694	1e-05	0.033629	0.174806	1e-05	1e-05	0.796438	0.028725	1e-05	
NA19429	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.195002	0.019259000000000002	1e-05	0.000968	0.00213	0.782622	1e-05	0.7814939999999999	1e-05	1e-05	1e-05	0.194684	0.006142	0.01764	0.197413	0.0006900000000000001	1e-05	0.783119	0.010836	0.007932	
NA19430	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.167659	0.027736	1e-05	1e-05	1e-05	0.804565	1e-05	0.803439	1e-05	1e-05	1e-05	0.16730899999999999	0.006168	0.023044	0.170767	1e-05	1e-05	0.805814	0.016273	0.007126	
NA19431	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.147073	0.022905000000000002	1e-05	8.7e-05	1e-05	0.8299049999999999	1e-05	0.8288	1e-05	1e-05	1e-05	0.146423	0.0043939999999999995	0.020344	0.149265	0.001434	1e-05	0.8310299999999999	0.016358	0.0019030000000000002	
NA19434	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.172231	0.037687	1e-05	1e-05	1e-05	0.790042	1e-05	0.789945	1e-05	1e-05	1e-05	0.172354	1e-05	0.037651	0.175956	1e-05	1e-05	0.792273	0.031742	1e-05	
NA19435	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.17954	0.042199	1e-05	1e-05	0.004252000000000001	0.773979	1e-05	0.7732859999999999	1e-05	1e-05	1e-05	0.17877200000000001	0.005965	0.041937	0.18259	1e-05	1e-05	0.774977	0.026425999999999998	0.015988	
NA19436	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.132549	0.028600999999999998	1e-05	0.006212	1e-05	0.832608	1e-05	0.831484	1e-05	0.000779	1e-05	0.132159	0.008653000000000001	0.026895	0.135448	0.005921	1e-05	0.833901	0.021259	0.00346	
NA19437	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.16605999999999999	0.048842	1e-05	1e-05	1e-05	0.785058	1e-05	0.784659	1e-05	1e-05	1e-05	0.16641	1e-05	0.048881	0.17031500000000002	1e-05	1e-05	0.789549	0.040107	1e-05	
NA19438	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	0.003009	0.147315	0.012376999999999999	1e-05	1e-05	0.010711	0.8265680000000001	0.003428	0.825952	1e-05	1e-05	0.008048999999999999	0.146977	0.004031	0.011543000000000001	0.14865	1e-05	1e-05	0.8270379999999999	0.012106	0.012185	
NA19439	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.159169	0.028137	1e-05	1e-05	1e-05	0.812653	1e-05	0.812458	1e-05	1e-05	1e-05	0.159417	6.7e-05	0.028018	0.162159	1e-05	1e-05	0.814587	0.0167	0.006534000000000001	
NA19440	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.156617	0.037344	1e-05	1e-05	1e-05	0.805999	1e-05	0.805982	1e-05	1e-05	1e-05	0.156619	1e-05	0.037349	0.16081900000000002	1e-05	1e-05	0.810114	0.029036000000000003	1e-05	
NA19443	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.19133499999999998	0.040041	1e-05	1e-05	1e-05	0.768583	1e-05	0.767939	1e-05	1e-05	1e-05	0.190916	0.002885	0.038219	0.194453	1e-05	1e-05	0.770404	0.035113	1e-05	
NA19445	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.160051	0.028942000000000002	1e-05	1e-05	0.0030210000000000002	0.807956	1e-05	0.807657	1e-05	1e-05	0.00041500000000000006	0.15993	0.002947	0.029020999999999998	0.162711	1e-05	1e-05	0.80887	0.018641	0.009758	
NA19446	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.153567	0.028525	1e-05	1e-05	1e-05	0.817867	1e-05	0.817974	1e-05	1e-05	1e-05	0.15354600000000002	1e-05	0.02843	0.15648900000000002	1e-05	1e-05	0.8197059999999999	0.023775	1e-05	
NA19448	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.170495	0.039394	1e-05	0.0024170000000000003	1e-05	0.787665	1e-05	0.786274	1e-05	1e-05	1e-05	0.170097	0.007365000000000001	0.036224	0.174178	0.0027760000000000003	1e-05	0.789679	0.028991000000000003	0.004367	
NA19449	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.182745	0.026142000000000002	1e-05	1e-05	1e-05	0.7910729999999999	1e-05	0.7897310000000001	1e-05	1e-05	1e-05	0.182105	0.0052179999999999995	0.022906	0.18544000000000002	1e-05	1e-05	0.791543	0.021962	0.001036	
NA19451	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.171014	0.023916	1e-05	1e-05	1e-05	0.805029	1e-05	0.804443	1e-05	1e-05	1e-05	0.170932	0.002306	0.02228	0.174895	1e-05	1e-05	0.805623	0.01082	0.008642	
NA19452	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.17256300000000002	0.042937	1e-05	1e-05	1e-05	0.784461	1e-05	0.783086	1.2e-05	1e-05	1e-05	0.17214200000000002	0.005465	0.039264	0.17619200000000002	1e-05	1e-05	0.787071	0.031757	0.00496	
NA19454	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.169427	0.028858999999999996	1e-05	1e-05	1e-05	0.801675	1e-05	0.801461	1e-05	1e-05	1e-05	0.169348	0.001169	0.027982	0.172822	1e-05	1e-05	0.804133	0.023015	1e-05	
NA19455	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.178837	0.036848	1e-05	1e-05	1e-05	0.784275	1e-05	0.783458	1e-05	1e-05	1e-05	0.178299	0.004078	0.034124	0.182063	1e-05	1e-05	0.786977	0.030930000000000003	1e-05	
NA19456	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.176656	0.023434	1e-05	1e-05	1e-05	0.79987	1e-05	0.79889	1e-05	1e-05	1e-05	0.176152	0.004771	0.020146999999999998	0.179655	1e-05	1e-05	0.801354	0.011313	0.007658	
NA19457	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.17396	0.036694	1e-05	1e-05	1e-05	0.7893060000000001	1e-05	0.789136	1e-05	1e-05	1e-05	0.173814	0.0009390000000000001	0.036071	0.17737	1e-05	1e-05	0.7927529999999999	0.029847000000000002	1e-05	
NA19461	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.160478	0.034579	1e-05	1e-05	1e-05	0.8049029999999999	1e-05	0.804063	1e-05	1e-05	1e-05	0.160074	0.003907	0.031916	0.16381400000000002	1e-05	1e-05	0.8068310000000001	0.025457	0.003878	
NA19462	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.14913800000000002	0.011564	1e-05	1e-05	0.006032	0.8332360000000001	1e-05	0.8322729999999999	1e-05	1e-05	1e-05	0.148807	0.006657	0.012223999999999999	0.150885	1e-05	1e-05	0.8334860000000001	0.007146	0.008463	
NA19463	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.184083	0.046318	1e-05	1e-05	1e-05	0.769559	1e-05	0.769472	1e-05	1e-05	1e-05	0.184079	1e-05	0.046399	0.188702	1e-05	1e-05	0.773131	0.038137	1e-05	
NA19466	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.161407	0.031702999999999995	1e-05	0.002934	1e-05	0.803926	1e-05	0.803509	1e-05	0.002306	1e-05	0.161465	0.0015539999999999998	0.031135000000000003	0.164939	0.005917	1e-05	0.805766	0.023359	1e-05	
NA19467	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.156146	0.048013	1e-05	1e-05	1e-05	0.795801	1e-05	0.7944680000000001	1e-05	1e-05	1e-05	0.155701	0.005673	0.044117	0.160196	1e-05	1e-05	0.798024	0.032582	0.009178	
NA19468	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.162961	0.038097000000000006	1e-05	1e-05	1e-05	0.798902	1e-05	0.798194	1e-05	1e-05	1e-05	0.16229200000000002	0.0034	0.036074	0.166906	1e-05	1e-05	0.800994	0.02592	0.0061600000000000005	
NA19471	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.175276	0.043384	1e-05	1e-05	1e-05	0.7813	1e-05	0.780828	1e-05	1e-05	1e-05	0.17488099999999998	0.0026320000000000002	0.041619	0.178713	1e-05	1e-05	0.783122	0.027205	0.01094	
NA19472	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.180316	0.044596	1e-05	1e-05	0.0028309999999999997	0.772228	1e-05	0.7712720000000001	1e-05	1e-05	1e-05	0.17979900000000001	0.0064069999999999995	0.042482	0.184114	1e-05	1e-05	0.7730239999999999	0.030261	0.012581	
NA19473	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.189755	0.036849	1e-05	1e-05	1e-05	0.773356	1e-05	0.772806	1e-05	1e-05	1e-05	0.189619	0.0018800000000000002	0.035655	0.193759	1e-05	1e-05	0.776794	0.029418	1e-05	
NA19474	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.185952	0.040793	1e-05	1e-05	1e-05	0.773215	1e-05	0.7721680000000001	1e-05	1e-05	1e-05	0.185942	0.003411	0.038439	0.189923	1e-05	1e-05	0.77599	0.032639999999999995	0.001428	
NA19475	LWK	Luhya	AFR	African	1kG	0.596512	34.774346	Webuye Division, of Bungoma district in western Kenya				1	1e-05	0.191253	0.037467	1e-05	1e-05	1e-05	0.7712399999999999	1e-05	0.770169	1e-05	1.1e-05	1e-05	0.191012	0.004144	0.034634	0.194926	1e-05	1e-05	0.7727609999999999	0.024424	0.007869	
NA19625	ASW	African-American SW	AFR	African	1kG							0	0.113653	0.022261000000000003	1e-05	0.21895799999999999	0.002509	0.009912	0.6326970000000001	0.113174	0.632706	0.218948	0.00251	0.010484	0.022158	1e-05	1e-05	0.02199	0.003014	0.22135700000000003	0.632426	0.113435	0.007778	
NA19648	MXL	Mexican-American	AMR	American	1kG							0	0.674697	1e-05	0.261361	0.057670000000000006	1e-05	1e-05	0.006243	0.674557	0.006154	0.05774	1e-05	1e-05	1e-05	1e-05	0.261509	1e-05	1e-05	0.061458000000000006	0.010506999999999999	0.928005	1e-05	
NA19649	MXL	Mexican-American	AMR	American	1kG							0	0.535061	1e-05	0.21466500000000002	0.2236	1e-05	1e-05	0.026645	0.534695	0.026588	0.22371	1e-05	1e-05	1e-05	1e-05	0.214966	1e-05	1e-05	0.22783699999999998	0.030295999999999997	0.740057	0.00179	
NA19651	MXL	Mexican-American	AMR	American	1kG							0	0.496075	1e-05	0.194658	0.258179	1e-05	1e-05	0.051058	0.495125	0.050838	0.257569	1e-05	1e-05	1e-05	0.0018219999999999998	0.194616	1e-05	1e-05	0.26241	0.054488999999999996	0.683071	1e-05	
NA19652	MXL	Mexican-American	AMR	American	1kG							0	0.521965	1e-05	0.18345999999999998	0.260281	1e-05	1e-05	0.034265	0.521796	0.034208999999999996	0.260358	1e-05	1e-05	1e-05	1e-05	0.183597	1e-05	1e-05	0.26468800000000003	0.037014	0.6982689999999999	1e-05	
NA19654	MXL	Mexican-American	AMR	American	1kG							0	0.312228	1e-05	0.089797	0.5445270000000001	1e-05	1e-05	0.05341799999999999	0.311651	0.053374	0.544587	1e-05	1e-05	1e-05	1e-05	0.090347	1e-05	1e-05	0.5482199999999999	0.054662999999999996	0.39708699999999997	1e-05	
NA19655	MXL	Mexican-American	AMR	American	1kG							0	0.43300299999999997	1e-05	0.22358499999999998	0.307125	1e-05	1e-05	0.036257	0.432267	0.036182	0.307189	1e-05	1e-05	1e-05	1e-05	0.224322	1e-05	1e-05	0.30995500000000004	0.041325	0.64869	1e-05	
NA19657	MXL	Mexican-American	AMR	American	1kG							0	0.328232	1e-05	0.049944	0.57512	1e-05	1e-05	0.046674	0.327701	0.046626	0.575137	1e-05	1e-05	1e-05	1e-05	0.050496	1.4000000000000001e-05	1e-05	0.579727	0.046245999999999995	0.373992	1e-05	
NA19658	MXL	Mexican-American	AMR	American	1kG							0	0.488629	1e-05	0.171871	0.32093299999999997	1e-05	1e-05	0.018537	0.48827600000000004	0.018491	0.32100100000000004	1e-05	1e-05	1e-05	1e-05	0.172191	1e-05	1.4999999999999999e-05	0.32532300000000003	0.021387	0.653255	1e-05	
NA19661	MXL	Mexican-American	AMR	American	1kG							0	0.39670500000000003	1e-05	0.093329	0.46759399999999995	1e-05	1e-05	0.042342000000000005	0.396214	0.042293	0.467656	1e-05	1e-05	1e-05	1e-05	0.093797	1e-05	1e-05	0.47259799999999996	0.043113	0.484259	1e-05	
NA19663	MXL	Mexican-American	AMR	American	1kG							0	0.283405	1e-05	0.070298	0.585188	1e-05	1e-05	0.061078999999999994	0.28279	0.061013	0.585248	1e-05	1e-05	1e-05	1e-05	0.070909	1e-05	1e-05	0.589121	0.061874	0.34897399999999995	1e-05	
NA19664	MXL	Mexican-American	AMR	American	1kG							0	0.330985	1e-05	0.114848	0.50252	1e-05	1e-05	0.051616999999999996	0.328502	0.050892	0.5004430000000001	1e-05	1e-05	1e-05	0.006147	0.11398599999999999	1e-05	1e-05	0.506143	0.053562	0.440266	1e-05	
NA19669	MXL	Mexican-American	AMR	American	1kG							0	0.49067700000000003	1e-05	0.155553	0.315975	0.020212	1e-05	0.017563	0.489918	0.017491	0.315965	0.020381	1e-05	1e-05	1e-05	0.15621400000000002	1e-05	0.021746	0.319817	0.019645	0.638772	1e-05	
NA19670	MXL	Mexican-American	AMR	American	1kG							0	0.337673	1e-05	0.156854	0.468033	1e-05	1e-05	0.037411	0.337442	0.03737	0.468116	1e-05	1e-05	1e-05	1e-05	0.157032	1e-05	1e-05	0.47056400000000004	0.040484	0.488922	1e-05	
NA19676	MXL	Mexican-American	AMR	American	1kG							0	0.463168	1e-05	0.221097	0.289765	1e-05	1e-05	0.025939999999999998	0.462187	0.025847000000000002	0.289928	1e-05	1e-05	1e-05	1e-05	0.221998	1e-05	1e-05	0.29228699999999996	0.030139	0.675653	0.0019	
NA19678	MXL	Mexican-American	AMR	American	1kG							0	0.5431520000000001	1e-05	0.184516	0.20463499999999998	1e-05	1e-05	0.06766699999999999	0.542249	0.067535	0.204734	1e-05	1e-05	1e-05	1e-05	0.185441	1e-05	1e-05	0.20902300000000001	0.070582	0.7203649999999999	1e-05	
NA19679	MXL	Mexican-American	AMR	American	1kG							0	0.648578	1e-05	0.295401	0.035213	1e-05	1e-05	0.020778	0.6475609999999999	0.020506	0.034731	1e-05	1e-05	1e-05	0.00213	0.295041	1e-05	1e-05	0.038082	0.026327	0.9355620000000001	1e-05	
NA19681	MXL	Mexican-American	AMR	American	1kG							0	0.308622	1e-05	0.078493	0.5671729999999999	1e-05	1e-05	0.045682	0.308101	0.045461	0.566375	1e-05	1e-05	1e-05	0.002183	0.07785	1e-05	1e-05	0.5711069999999999	0.046441	0.382422	1e-05	
NA19682	MXL	Mexican-American	AMR	American	1kG							0	0.364651	1e-05	0.15093	0.47151499999999996	1e-05	1e-05	0.012874000000000002	0.364003	0.012799	0.47159700000000004	1e-05	1e-05	1e-05	1e-05	0.15156	1e-05	1e-05	0.474551	0.016194	0.509224	1e-05	
NA19684	MXL	Mexican-American	AMR	American	1kG							0	0.649192	1e-05	0.052126	0.280488	1e-05	0.008928	0.009245	0.648546	0.009187	0.280223	1e-05	0.008936	1e-05	0.0007639999999999999	0.052324	1e-05	1e-05	0.290706	0.00824	0.701025	1e-05	
NA19700	ASW	African-American SW	AFR	African	1kG							0	0.18156	0.013647999999999999	1e-05	1e-05	1e-05	1e-05	0.804752	0.181625	0.804654	1e-05	1e-05	1e-05	0.013671	1e-05	1e-05	0.013481	1e-05	1.1e-05	0.8041189999999999	0.182369	1e-05	
NA19701	ASW	African-American SW	AFR	African	1kG							0	0.131828	0.025244	1e-05	0.027532	0.00025499999999999996	1e-05	0.81512	0.13178900000000002	0.8151579999999999	0.027538	0.00037400000000000004	1e-05	0.02511	1e-05	1e-05	0.024954	0.000715	0.028852	0.814105	0.131365	1e-05	
NA19703	ASW	African-American SW	AFR	African	1kG							0	0.14541400000000002	0.039218	1e-05	0.000638	1e-05	1e-05	0.814701	0.145451	0.814589	0.000697	1e-05	1e-05	0.039223	1e-05	1e-05	0.038988	1e-05	0.003061	0.813949	0.143982	1e-05	
NA19704	ASW	African-American SW	AFR	African	1kG							0	0.146649	0.020415	0.010832	0.003251	1e-05	1e-05	0.818833	0.146521	0.818986	0.003232	1e-05	1e-05	0.020069	0.00041799999999999997	0.010754000000000001	0.020053	1e-05	0.004079	0.8186359999999999	0.157212	1e-05	
NA19707	ASW	African-American SW	AFR	African	1kG							0	0.253225	0.033261	1e-05	0.012825999999999999	0.004289	1e-05	0.69638	0.252539	0.695905	0.012804	0.003113	1e-05	0.033285	0.002333	1e-05	0.032707	0.004998	0.014288999999999998	0.694545	0.25345	1e-05	
NA19711	ASW	African-American SW	AFR	African	1kG							0	0.10555	0.030579000000000002	1e-05	0.00197	0.003803	1e-05	0.8580780000000001	0.105555	0.858088	0.001943	0.0038909999999999995	1e-05	0.030492000000000002	1e-05	1e-05	0.030204	0.0037270000000000003	0.002884	0.857922	0.105252	1e-05	
NA19712	ASW	African-American SW	AFR	African	1kG							0	0.099709	0.021588999999999997	1e-05	0.006976	0.005761	1e-05	0.8659450000000001	0.099646	0.8659040000000001	0.0070090000000000005	0.005879	1e-05	0.021533	1e-05	1e-05	0.021259	0.005878	0.008015000000000001	0.8652139999999999	0.099624	1e-05	
NA19713	ASW	African-American SW	AFR	African	1kG							0	0.268464	0.023953	1e-05	1e-05	0.000226	1e-05	0.707326	0.268439	0.707252	1e-05	0.000356	1e-05	0.023913	1e-05	1e-05	0.023402000000000003	0.001032	1e-05	0.705067	0.27048	1e-05	
NA19716	MXL	Mexican-American	AMR	American	1kG							0	0.339453	1e-05	0.085271	0.5235920000000001	1e-05	1e-05	0.051654	0.339382	0.051619000000000005	0.523623	1e-05	1e-05	1e-05	1e-05	0.085336	1e-05	1e-05	0.527791	0.052462	0.419717	1e-05	
NA19717	MXL	Mexican-American	AMR	American	1kG							0	0.301691	2e-05	0.084148	0.575539	1e-05	0.006821	0.031771	0.301065	0.03174	0.575549	1e-05	0.007135	1e-05	1e-05	0.084481	1e-05	1e-05	0.579198	0.032862999999999996	0.380659	0.007259999999999999	
NA19719	MXL	Mexican-American	AMR	American	1kG							0	0.38786	1e-05	0.145156	0.408263	1e-05	1e-05	0.058691999999999994	0.38711599999999996	0.058613	0.408348	1e-05	1e-05	1e-05	1e-05	0.14588199999999998	1e-05	1e-05	0.41187399999999996	0.061113	0.526983	1e-05	
NA19720	MXL	Mexican-American	AMR	American	1kG							0	0.27776799999999996	1e-05	0.036329	0.6376689999999999	1e-05	1e-05	0.048202999999999996	0.27736500000000003	0.048161	0.637696	1e-05	1e-05	1e-05	1e-05	0.036738	1e-05	1e-05	0.6419590000000001	0.047851	0.31016	1e-05	
NA19722	MXL	Mexican-American	AMR	American	1kG							0	0.406928	1e-05	0.097505	0.45186899999999997	1e-05	1e-05	0.043667000000000004	0.404285	0.042975	0.44852700000000006	1e-05	1e-05	1e-05	0.009170999999999999	0.095012	1e-05	1e-05	0.45703999999999995	0.044554	0.49837600000000004	1e-05	
NA19723	MXL	Mexican-American	AMR	American	1kG							0	0.33733	1e-05	0.105769	0.470555	1e-05	1e-05	0.08631599999999999	0.33710100000000004	0.086261	0.47062	1e-05	1e-05	1e-05	1e-05	0.105978	1e-05	1e-05	0.474207	0.08799	0.43777299999999997	1e-05	
NA19725	MXL	Mexican-American	AMR	American	1kG							0	0.466265	1e-05	0.17229	0.332989	1e-05	1e-05	0.028425	0.465434	0.028335000000000003	0.33307	1e-05	1e-05	1e-05	1e-05	0.173121	1e-05	1e-05	0.33732	0.031626	0.631024	1e-05	
NA19726	MXL	Mexican-American	AMR	American	1kG							0	0.303191	1e-05	0.08992699999999999	0.606842	1e-05	1e-05	1e-05	0.30294299999999996	1e-05	0.60688	1e-05	1e-05	1e-05	1e-05	0.090127	1e-05	1e-05	0.611057	1e-05	0.388903	1e-05	
NA19728	MXL	Mexican-American	AMR	American	1kG							1	0.082538	1e-05	1e-05	0.9174120000000001	1e-05	1e-05	1e-05	0.082506	1e-05	0.917434	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1.3000000000000001e-05	0.920459	1e-05	0.079499	1e-05	
NA19729	MXL	Mexican-American	AMR	American	1kG							1	0.11108499999999999	1e-05	1e-05	0.888865	1e-05	1e-05	1e-05	0.11106500000000001	1e-05	0.888875	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.8915709999999999	1e-05	0.10838900000000001	1e-05	
NA19731	MXL	Mexican-American	AMR	American	1kG							1	0.034972	1e-05	1e-05	0.9649780000000001	1e-05	1e-05	1e-05	0.034910000000000004	1e-05	0.9650299999999999	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.968965	1e-05	0.030994999999999998	1e-05	NAT
NA19732	MXL	Mexican-American	AMR	American	1kG							1	0.055127999999999996	1e-05	1e-05	0.9448219999999999	1e-05	1e-05	1e-05	0.055103	1e-05	0.944837	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	1e-05	0.947925	1e-05	0.052035000000000005	1e-05	
NA19734	MXL	Mexican-American	AMR	American	1kG							0	0.279034	1e-05	0.10094600000000001	0.614189	1e-05	1e-05	0.005801	0.278449	0.005742000000000001	0.61425	1e-05	1e-05	1e-05	1e-05	0.10151900000000001	1e-05	1e-05	0.6169359999999999	0.00806	0.374974	1e-05	
NA19735	MXL	Mexican-American	AMR	American	1kG							0	0.12401600000000002	1e-05	0.005554	0.844353	1e-05	0.014769	0.011287	0.123429	0.011264	0.84436	1e-05	0.014597999999999998	1e-05	0.000295	0.006035	1e-05	1e-05	0.8481799999999999	0.010962999999999999	0.129247	0.011590000000000001	
NA19740	MXL	Mexican-American	AMR	American	1kG							0	0.195821	1e-05	0.040631	0.7354970000000001	0.003781	1e-05	0.024250999999999998	0.195374	0.024213	0.735452	0.003943	1e-05	1e-05	1e-05	0.040989	1e-05	0.0039	0.7390479999999999	0.024597	0.232435	1e-05	
NA19741	MXL	Mexican-American	AMR	American	1kG							0	0.155448	1e-05	0.014244999999999999	0.824925	0.005353	1e-05	1e-05	0.15493099999999999	1e-05	0.82532	1e-05	1e-05	1e-05	0.006848000000000001	0.012862	1e-05	0.003452	0.829476	1e-05	0.167042	1e-05	
NA19746	MXL	Mexican-American	AMR	American	1kG							0	0.191959	1e-05	0.108892	0.675566	1e-05	1e-05	0.023553	0.191712	0.023528999999999998	0.675646	1e-05	1e-05	1e-05	1e-05	0.109074	1e-05	1e-05	0.677217	0.026688	0.296065	1e-05	
NA19747	MXL	Mexican-American	AMR	American	1kG							0	0.339368	1e-05	0.11451900000000001	0.519598	1e-05	1e-05	0.026485	0.338694	0.026411	0.51964	1e-05	1e-05	1e-05	4.2e-05	0.115183	1e-05	1.9e-05	0.523319	0.028347000000000004	0.448295	1e-05	
NA19749	MXL	Mexican-American	AMR	American	1kG							0	0.462124	1e-05	0.093847	0.321799	0.084101	1e-05	0.038109	0.461242	0.037861	0.321667	0.081888	1e-05	1e-05	0.003676	0.09364600000000001	1e-05	0.08494299999999999	0.326783	0.038613999999999996	0.549639	1e-05	
